Country Name,Country Code,Indicator Name,Indicator Code,year_int,value
Czechia,CZE,Rule of Law: Estimate,RL.EST,2014,1.13887214660645
Czechia,CZE,Voice and Accountability: Estimate,VA.EST,2014,1.0266318321228
Denmark,DNK,Control of Corruption: Estimate,CC.EST,2014,2.25215744972229
Denmark,DNK,Government Effectiveness: Estimate,GE.EST,2014,1.78492867946625
Denmark,DNK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2014,0.951779723167419
Denmark,DNK,Regulatory Quality: Estimate,RQ.EST,2014,1.6811044216156
Denmark,DNK,Rule of Law: Estimate,RL.EST,2014,2.10073828697205
Denmark,DNK,Voice and Accountability: Estimate,VA.EST,2014,1.5245566368103
Estonia,EST,Control of Corruption: Estimate,CC.EST,2014,1.29877054691315
Estonia,EST,Government Effectiveness: Estimate,GE.EST,2014,1.01121234893799
Estonia,EST,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2014,0.780257880687714
Estonia,EST,Regulatory Quality: Estimate,RQ.EST,2014,1.67060923576355
Estonia,EST,Rule of Law: Estimate,RL.EST,2014,1.36985957622528
Estonia,EST,Voice and Accountability: Estimate,VA.EST,2014,1.17029809951782
Finland,FIN,Control of Corruption: Estimate,CC.EST,2014,2.15926671028137
Finland,FIN,Government Effectiveness: Estimate,GE.EST,2014,2.02504563331604
Finland,FIN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2014,1.28219723701477
Finland,FIN,Regulatory Quality: Estimate,RQ.EST,2014,1.87765765190125
Finland,FIN,Rule of Law: Estimate,RL.EST,2014,2.1247615814209
Finland,FIN,Voice and Accountability: Estimate,VA.EST,2014,1.54184234142303
France,FRA,Control of Corruption: Estimate,CC.EST,2014,1.2879855632782
France,FRA,Government Effectiveness: Estimate,GE.EST,2014,1.41287088394165
France,FRA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2014,0.300568491220474
France,FRA,Regulatory Quality: Estimate,RQ.EST,2014,1.07406842708588
France,FRA,Rule of Law: Estimate,RL.EST,2014,1.45350301265717
France,FRA,Voice and Accountability: Estimate,VA.EST,2014,1.21813237667084
Germany,DEU,Control of Corruption: Estimate,CC.EST,2014,1.81229484081268
Germany,DEU,Government Effectiveness: Estimate,GE.EST,2014,1.6648246049881
Germany,DEU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2014,0.925186455249786
Germany,DEU,Regulatory Quality: Estimate,RQ.EST,2014,1.69703912734985
Germany,DEU,Rule of Law: Estimate,RL.EST,2014,1.85020470619202
Germany,DEU,Voice and Accountability: Estimate,VA.EST,2014,1.43629622459412
Greece,GRC,Control of Corruption: Estimate,CC.EST,2014,-0.136098176240921
Greece,GRC,Government Effectiveness: Estimate,GE.EST,2014,0.298027336597443
Greece,GRC,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2014,-0.140445962548256
Greece,GRC,Regulatory Quality: Estimate,RQ.EST,2014,0.326164484024048
Greece,GRC,Rule of Law: Estimate,RL.EST,2014,0.373986780643463
Greece,GRC,Voice and Accountability: Estimate,VA.EST,2014,0.618707537651062
Hungary,HUN,Control of Corruption: Estimate,CC.EST,2014,0.156544849276543
Hungary,HUN,Government Effectiveness: Estimate,GE.EST,2014,0.582895636558533
Hungary,HUN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2014,0.669904828071594
Hungary,HUN,Regulatory Quality: Estimate,RQ.EST,2014,0.747946262359619
Hungary,HUN,Rule of Law: Estimate,RL.EST,2014,0.509202778339386
Hungary,HUN,Voice and Accountability: Estimate,VA.EST,2014,0.553214013576508
Ireland,IRL,Control of Corruption: Estimate,CC.EST,2014,1.69225120544434
Ireland,IRL,Government Effectiveness: Estimate,GE.EST,2014,1.59883308410645
Ireland,IRL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2014,1.05299115180969
Ireland,IRL,Regulatory Quality: Estimate,RQ.EST,2014,1.75873184204102
Ireland,IRL,Rule of Law: Estimate,RL.EST,2014,1.76058638095856
Ireland,IRL,Voice and Accountability: Estimate,VA.EST,2014,1.31748867034912
Italy,ITA,Control of Corruption: Estimate,CC.EST,2014,0.0056577529758215
Italy,ITA,Government Effectiveness: Estimate,GE.EST,2014,0.472872227430344
Italy,ITA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2014,0.458165407180786
Italy,ITA,Regulatory Quality: Estimate,RQ.EST,2014,0.638065695762634
Italy,ITA,Rule of Law: Estimate,RL.EST,2014,0.422147244215012
Italy,ITA,Voice and Accountability: Estimate,VA.EST,2014,0.999258756637573
Latvia,LVA,Control of Corruption: Estimate,CC.EST,2014,0.40977743268013
Latvia,LVA,Government Effectiveness: Estimate,GE.EST,2014,0.950847923755646
Latvia,LVA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2014,0.487268358469009
Latvia,LVA,Regulatory Quality: Estimate,RQ.EST,2014,1.16674530506134
Latvia,LVA,Rule of Law: Estimate,RL.EST,2014,0.870915234088898
Latvia,LVA,Voice and Accountability: Estimate,VA.EST,2014,0.849420309066772
Lithuania,LTU,Control of Corruption: Estimate,CC.EST,2014,0.553396463394165
Lithuania,LTU,Government Effectiveness: Estimate,GE.EST,2014,0.977036237716675
Lithuania,LTU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2014,0.742136418819427
Lithuania,LTU,Regulatory Quality: Estimate,RQ.EST,2014,1.18876838684082
Lithuania,LTU,Rule of Law: Estimate,RL.EST,2014,0.937465846538544
Lithuania,LTU,Voice and Accountability: Estimate,VA.EST,2014,0.961604714393616
Luxembourg,LUX,Control of Corruption: Estimate,CC.EST,2014,2.06915903091431
Luxembourg,LUX,Government Effectiveness: Estimate,GE.EST,2014,1.64794015884399
Luxembourg,LUX,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2014,1.37832379341125
Luxembourg,LUX,Regulatory Quality: Estimate,RQ.EST,2014,1.6250411272049
Luxembourg,LUX,Rule of Law: Estimate,RL.EST,2014,1.901979804039
Luxembourg,LUX,Voice and Accountability: Estimate,VA.EST,2014,1.55458557605743
Malta,MLT,Control of Corruption: Estimate,CC.EST,2014,0.846630215644836
Malta,MLT,Government Effectiveness: Estimate,GE.EST,2014,1.02343165874481
Malta,MLT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2014,1.12549698352814
Malta,MLT,Regulatory Quality: Estimate,RQ.EST,2014,1.07836270332336
Malta,MLT,Rule of Law: Estimate,RL.EST,2014,1.19110727310181
Malta,MLT,Voice and Accountability: Estimate,VA.EST,2014,1.18419134616852
Netherlands,NLD,Control of Corruption: Estimate,CC.EST,2014,1.96052145957947
Netherlands,NLD,Government Effectiveness: Estimate,GE.EST,2014,1.83546948432922
Netherlands,NLD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2014,1.04511535167694
Netherlands,NLD,Regulatory Quality: Estimate,RQ.EST,2014,1.76312530040741
Netherlands,NLD,Rule of Law: Estimate,RL.EST,2014,1.973428606987
Netherlands,NLD,Voice and Accountability: Estimate,VA.EST,2014,1.54720866680145
Poland,POL,Control of Corruption: Estimate,CC.EST,2014,0.681905627250671
Poland,POL,Government Effectiveness: Estimate,GE.EST,2014,0.768983721733093
Poland,POL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2014,0.842940807342529
Poland,POL,Regulatory Quality: Estimate,RQ.EST,2014,1.06331539154053
Poland,POL,Rule of Law: Estimate,RL.EST,2014,0.87160587310791
Poland,POL,Voice and Accountability: Estimate,VA.EST,2014,1.10508847236633
Portugal,PRT,Control of Corruption: Estimate,CC.EST,2014,0.909372627735138
Portugal,PRT,Government Effectiveness: Estimate,GE.EST,2014,0.983170330524445
Portugal,PRT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2014,0.8062744140625
Portugal,PRT,Regulatory Quality: Estimate,RQ.EST,2014,0.745933353900909
Portugal,PRT,Rule of Law: Estimate,RL.EST,2014,1.11946487426758
Portugal,PRT,Voice and Accountability: Estimate,VA.EST,2014,1.10743820667267
Romania,ROU,Control of Corruption: Estimate,CC.EST,2014,-0.224212571978569
Romania,ROU,Government Effectiveness: Estimate,GE.EST,2014,0.224672213196754
Romania,ROU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2014,0.0491361282765865
Romania,ROU,Regulatory Quality: Estimate,RQ.EST,2014,0.600805342197418
Romania,ROU,Rule of Law: Estimate,RL.EST,2014,0.242155745625496
Romania,ROU,Voice and Accountability: Estimate,VA.EST,2014,0.428103059530258
Slovak Republic,SVK,Control of Corruption: Estimate,CC.EST,2014,0.121957376599312
Slovak Republic,SVK,Government Effectiveness: Estimate,GE.EST,2014,0.793422877788544
Slovak Republic,SVK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2014,1.03912115097046
Slovak Republic,SVK,Regulatory Quality: Estimate,RQ.EST,2014,0.885451793670654
Slovak Republic,SVK,Rule of Law: Estimate,RL.EST,2014,0.485068291425705
Slovak Republic,SVK,Voice and Accountability: Estimate,VA.EST,2014,0.959563910961151
Slovenia,SVN,Control of Corruption: Estimate,CC.EST,2014,0.721584439277649
Slovenia,SVN,Government Effectiveness: Estimate,GE.EST,2014,0.996188342571259
Slovenia,SVN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2014,0.965773403644562
Slovenia,SVN,Regulatory Quality: Estimate,RQ.EST,2014,0.657770276069641
Slovenia,SVN,Rule of Law: Estimate,RL.EST,2014,0.999711990356445
Slovenia,SVN,Voice and Accountability: Estimate,VA.EST,2014,0.956069827079773
Spain,ESP,Control of Corruption: Estimate,CC.EST,2014,0.689240038394928
Spain,ESP,Government Effectiveness: Estimate,GE.EST,2014,1.1732976436615
Spain,ESP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2014,0.243121743202209
Spain,ESP,Regulatory Quality: Estimate,RQ.EST,2014,0.746454060077667
Spain,ESP,Rule of Law: Estimate,RL.EST,2014,0.966455936431885
Spain,ESP,Voice and Accountability: Estimate,VA.EST,2014,0.993711829185486
Sweden,SWE,Control of Corruption: Estimate,CC.EST,2014,2.11085391044617
Sweden,SWE,Government Effectiveness: Estimate,GE.EST,2014,1.68137550354004
Sweden,SWE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2014,1.06541478633881
Sweden,SWE,Regulatory Quality: Estimate,RQ.EST,2014,1.8051632642746
Sweden,SWE,Rule of Law: Estimate,RL.EST,2014,1.97514510154724
Sweden,SWE,Voice and Accountability: Estimate,VA.EST,2014,1.61101567745209
Austria,AUT,Control of Corruption: Estimate,CC.EST,2015,1.47204375267029
Austria,AUT,Government Effectiveness: Estimate,GE.EST,2015,1.4509791135788
Austria,AUT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2015,1.12933051586151
Austria,AUT,Regulatory Quality: Estimate,RQ.EST,2015,1.3904470205307
Austria,AUT,Rule of Law: Estimate,RL.EST,2015,1.81477534770966
Austria,AUT,Voice and Accountability: Estimate,VA.EST,2015,1.38369190692902
Belgium,BEL,Control of Corruption: Estimate,CC.EST,2015,1.47445356845856
Belgium,BEL,Government Effectiveness: Estimate,GE.EST,2015,1.52944529056549
Belgium,BEL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2015,0.577092111110687
Belgium,BEL,Regulatory Quality: Estimate,RQ.EST,2015,1.27396082878113
Belgium,BEL,Rule of Law: Estimate,RL.EST,2015,1.45622563362122
Belgium,BEL,Voice and Accountability: Estimate,VA.EST,2015,1.38754844665527
Bulgaria,BGR,Control of Corruption: Estimate,CC.EST,2015,-0.346440643072128
Bulgaria,BGR,Government Effectiveness: Estimate,GE.EST,2015,-0.0125585971400142
Bulgaria,BGR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2015,0.010424641892314
Bulgaria,BGR,Regulatory Quality: Estimate,RQ.EST,2015,0.57826828956604
Bulgaria,BGR,Rule of Law: Estimate,RL.EST,2015,-0.159493550658226
Bulgaria,BGR,Voice and Accountability: Estimate,VA.EST,2015,0.432639420032501
Croatia,HRV,Control of Corruption: Estimate,CC.EST,2015,0.19990636408329
Croatia,HRV,Government Effectiveness: Estimate,GE.EST,2015,0.457353413105011
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2015,0.586513638496399
Croatia,HRV,Regulatory Quality: Estimate,RQ.EST,2015,0.237562641501427
Croatia,HRV,Rule of Law: Estimate,RL.EST,2015,0.127412468194962
Croatia,HRV,Voice and Accountability: Estimate,VA.EST,2015,0.555477857589722
Cyprus,CYP,Control of Corruption: Estimate,CC.EST,2015,0.971173226833344
Cyprus,CYP,Government Effectiveness: Estimate,GE.EST,2015,1.0175507068634
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2015,0.542449116706848
Cyprus,CYP,Regulatory Quality: Estimate,RQ.EST,2015,1.04765045642853
Cyprus,CYP,Rule of Law: Estimate,RL.EST,2015,1.01026701927185
Cyprus,CYP,Voice and Accountability: Estimate,VA.EST,2015,1.0316162109375
Czechia,CZE,Control of Corruption: Estimate,CC.EST,2015,0.46791335940361
Czechia,CZE,Government Effectiveness: Estimate,GE.EST,2015,1.02559614181519
Czechia,CZE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2015,0.970251083374023
Czechia,CZE,Regulatory Quality: Estimate,RQ.EST,2015,1.08391523361206
Czechia,CZE,Rule of Law: Estimate,RL.EST,2015,1.10708737373352
Czechia,CZE,Voice and Accountability: Estimate,VA.EST,2015,1.04274165630341
Denmark,DNK,Control of Corruption: Estimate,CC.EST,2015,2.18585419654846
Denmark,DNK,Government Effectiveness: Estimate,GE.EST,2015,1.79474246501923
Denmark,DNK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2015,0.887059271335602
Denmark,DNK,Regulatory Quality: Estimate,RQ.EST,2015,1.72294008731842
Denmark,DNK,Rule of Law: Estimate,RL.EST,2015,2.01513481140137
Denmark,DNK,Voice and Accountability: Estimate,VA.EST,2015,1.55306839942932
Estonia,EST,Control of Corruption: Estimate,CC.EST,2015,1.25537073612213
Estonia,EST,Government Effectiveness: Estimate,GE.EST,2015,1.03593826293945
Estonia,EST,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2015,0.613857269287109
Estonia,EST,Regulatory Quality: Estimate,RQ.EST,2015,1.65832471847534
Estonia,EST,Rule of Law: Estimate,RL.EST,2015,1.30050790309906
Estonia,EST,Voice and Accountability: Estimate,VA.EST,2015,1.18691825866699
Finland,FIN,Control of Corruption: Estimate,CC.EST,2015,2.2156457901001
Finland,FIN,Government Effectiveness: Estimate,GE.EST,2015,1.84316194057465
Finland,FIN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2015,1.02799820899963
Finland,FIN,Regulatory Quality: Estimate,RQ.EST,2015,1.8257349729538
Finland,FIN,Rule of Law: Estimate,RL.EST,2015,2.05303645133972
Finland,FIN,Voice and Accountability: Estimate,VA.EST,2015,1.54369699954987
France,FRA,Control of Corruption: Estimate,CC.EST,2015,1.24783480167389
France,FRA,Government Effectiveness: Estimate,GE.EST,2015,1.41732227802277
France,FRA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2015,0.0977598056197166
France,FRA,Regulatory Quality: Estimate,RQ.EST,2015,1.11580765247345
France,FRA,Rule of Law: Estimate,RL.EST,2015,1.36679553985596
France,FRA,Voice and Accountability: Estimate,VA.EST,2015,1.20674192905426
Germany,DEU,Control of Corruption: Estimate,CC.EST,2015,1.7758332490921
Germany,DEU,Government Effectiveness: Estimate,GE.EST,2015,1.65639758110046
Germany,DEU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2015,0.687514960765839
Germany,DEU,Regulatory Quality: Estimate,RQ.EST,2015,1.71191465854645
Germany,DEU,Rule of Law: Estimate,RL.EST,2015,1.75914001464844
Germany,DEU,Voice and Accountability: Estimate,VA.EST,2015,1.42213714122772
Greece,GRC,Control of Corruption: Estimate,CC.EST,2015,-0.119139403104782
Greece,GRC,Government Effectiveness: Estimate,GE.EST,2015,0.145935848355293
Greece,GRC,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2015,-0.235559731721878
Greece,GRC,Regulatory Quality: Estimate,RQ.EST,2015,0.391890466213226
Greece,GRC,Rule of Law: Estimate,RL.EST,2015,0.252492129802704
Greece,GRC,Voice and Accountability: Estimate,VA.EST,2015,0.651585519313812
Hungary,HUN,Control of Corruption: Estimate,CC.EST,2015,0.118709452450275
Hungary,HUN,Government Effectiveness: Estimate,GE.EST,2015,0.509736955165863
Hungary,HUN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2015,0.737792491912842
Hungary,HUN,Regulatory Quality: Estimate,RQ.EST,2015,0.750261425971985
Hungary,HUN,Rule of Law: Estimate,RL.EST,2015,0.382024466991425
Hungary,HUN,Voice and Accountability: Estimate,VA.EST,2015,0.560090661048889
Ireland,IRL,Control of Corruption: Estimate,CC.EST,2015,1.67364001274109
Ireland,IRL,Government Effectiveness: Estimate,GE.EST,2015,1.52084052562714
Ireland,IRL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2015,0.89533257484436
Ireland,IRL,Regulatory Quality: Estimate,RQ.EST,2015,1.80811500549316
Ireland,IRL,Rule of Law: Estimate,RL.EST,2015,1.72836124897003
Ireland,IRL,Voice and Accountability: Estimate,VA.EST,2015,1.33476042747498
Italy,ITA,Control of Corruption: Estimate,CC.EST,2015,0.0265776235610247
Italy,ITA,Government Effectiveness: Estimate,GE.EST,2015,0.49019667506218
Italy,ITA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2015,0.363257199525833
Italy,ITA,Regulatory Quality: Estimate,RQ.EST,2015,0.712536931037903
Italy,ITA,Rule of Law: Estimate,RL.EST,2015,0.288353830575943
Italy,ITA,Voice and Accountability: Estimate,VA.EST,2015,1.03490507602692
Latvia,LVA,Control of Corruption: Estimate,CC.EST,2015,0.434054464101791
Latvia,LVA,Government Effectiveness: Estimate,GE.EST,2015,1.05340993404388
Latvia,LVA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2015,0.436310410499573
Latvia,LVA,Regulatory Quality: Estimate,RQ.EST,2015,1.07482004165649
Latvia,LVA,Rule of Law: Estimate,RL.EST,2015,0.766673684120178
Latvia,LVA,Voice and Accountability: Estimate,VA.EST,2015,0.846579790115356
Lithuania,LTU,Control of Corruption: Estimate,CC.EST,2015,0.582566559314728
Lithuania,LTU,Government Effectiveness: Estimate,GE.EST,2015,1.15046727657318
Lithuania,LTU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2015,0.749750256538391
Lithuania,LTU,Regulatory Quality: Estimate,RQ.EST,2015,1.26380932331085
Lithuania,LTU,Rule of Law: Estimate,RL.EST,2015,0.97820919752121
Lithuania,LTU,Voice and Accountability: Estimate,VA.EST,2015,0.973996102809906
Luxembourg,LUX,Control of Corruption: Estimate,CC.EST,2015,2.05351066589355
Luxembourg,LUX,Government Effectiveness: Estimate,GE.EST,2015,1.69270300865173
Luxembourg,LUX,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2015,1.42636823654175
Luxembourg,LUX,Regulatory Quality: Estimate,RQ.EST,2015,1.64557504653931
Luxembourg,LUX,Rule of Law: Estimate,RL.EST,2015,1.83813381195068
Luxembourg,LUX,Voice and Accountability: Estimate,VA.EST,2015,1.54696607589722
Malta,MLT,Control of Corruption: Estimate,CC.EST,2015,0.8642418384552
Malta,MLT,Government Effectiveness: Estimate,GE.EST,2015,0.81887686252594
Malta,MLT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2015,1.05367743968964
Malta,MLT,Regulatory Quality: Estimate,RQ.EST,2015,1.1539055109024
Malta,MLT,Rule of Law: Estimate,RL.EST,2015,1.1067533493042
Malta,MLT,Voice and Accountability: Estimate,VA.EST,2015,1.20284688472748
Netherlands,NLD,Control of Corruption: Estimate,CC.EST,2015,1.83337318897247
